.id,crash_date,crash_time,severity
713,01/03/2024,20:15:00,Injured
714,01/03/2024,13:15:00,Injured
715,01/03/2024,02:00:00,No injuries
716,01/03/2024,15:10:00,No injuries
717,01/03/2024,12:15:00,Injured
718,01/03/2024,13:55:00,Injured
719,01/03/2024,12:30:00,Injured
720,01/03/2024,11:50:00,No injuries
721,01/03/2024,16:00:00,No injuries
722,01/03/2024,18:45:00,No injuries
723,01/03/2024,00:00:00,Injured
724,01/03/2024,09:45:00,No injuries
725,01/03/2024,19:30:00,No injuries
726,01/03/2024,08:05:00,Injured
727,01/03/2024,19:40:00,Injured
728,01/03/2024,05:50:00,No injuries
729,01/03/2024,10:30:00,Injured
730,01/03/2024,07:38:00,No injuries
731,01/03/2024,17:30:00,No injuries
732,01/03/2024,07:50:00,No injuries
733,01/03/2024,06:47:00,Injured
734,01/03/2024,14:33:00,No injuries
735,01/03/2024,20:34:00,Injured
736,01/03/2024,11:38:00,No injuries
737,01/03/2024,07:00:00,No injuries
738,01/03/2024,18:45:00,No injuries
739,01/03/2024,17:25:00,Injured
740,01/03/2024,14:55:00,No injuries
741,01/03/2024,11:55:00,Injured
742,01/03/2024,18:36:00,No injuries
743,01/03/2024,05:47:00,No injuries
744,01/03/2024,08:50:00,No injuries
745,01/04/2024,11:48:00,Injured
746,01/04/2024,11:00:00,No injuries
747,01/04/2024,01:59:00,Injured
748,01/04/2024,23:15:00,Injured
749,01/04/2024,07:45:00,Injured
750,01/04/2024,21:00:00,No injuries
751,01/04/2024,20:35:00,Injured
752,01/04/2024,15:55:00,No injuries
753,01/04/2024,11:20:00,No injuries
754,01/04/2024,07:29:00,No injuries
755,01/04/2024,12:55:00,No injuries
756,01/04/2024,00:17:00,No injuries
757,01/04/2024,18:22:00,No injuries
758,01/04/2024,10:55:00,Injured
759,01/04/2024,21:19:00,Injured
760,01/04/2024,14:45:00,Injured
761,01/04/2024,08:35:00,Injured
762,01/04/2024,08:15:00,No injuries
763,01/04/2024,13:15:00,No injuries
764,01/04/2024,06:55:00,Injured
765,01/04/2024,14:20:00,Injured
766,01/04/2024,11:30:00,Injured
767,01/04/2024,01:45:00,No injuries
768,01/04/2024,08:57:00,No injuries
769,01/04/2024,07:00:00,No injuries
770,01/04/2024,12:20:00,Injured
771,01/04/2024,13:30:00,No injuries
772,01/04/2024,19:43:00,Injured
773,01/04/2024,14:17:00,No injuries
774,01/04/2024,02:15:00,Injured
775,01/04/2024,05:00:00,No injuries
776,01/04/2024,08:30:00,Injured
777,01/04/2024,18:39:00,No injuries
778,01/04/2024,20:20:00,No injuries
779,01/04/2024,07:45:00,Injured
780,01/04/2024,02:10:00,No injuries
781,01/04/2024,14:40:00,Injured
782,01/04/2024,10:15:00,Injured
783,01/04/2024,20:15:00,Injured
784,01/04/2024,14:14:00,Injured
785,01/04/2024,08:10:00,Injured
786,01/04/2024,21:25:00,Injured
787,01/04/2024,17:31:00,Injured
788,01/04/2024,11:13:00,Injured
789,01/04/2024,11:15:00,No injuries
790,01/04/2024,15:50:00,No injuries
791,01/04/2024,08:50:00,No injuries
792,01/04/2024,19:00:00,No injuries
793,01/04/2024,19:52:00,Injured
794,01/04/2024,02:00:00,No injuries
795,01/04/2024,08:00:00,No injuries
796,01/04/2024,15:15:00,No injuries
797,01/04/2024,15:30:00,Injured
798,01/04/2024,05:11:00,Injured
799,01/04/2024,08:50:00,No injuries
800,01/04/2024,13:47:00,Injured
801,01/04/2024,21:50:00,Injured
802,01/04/2024,13:05:00,Injured
803,01/04/2024,19:30:00,No injuries
804,01/04/2024,14:37:00,Injured
805,01/04/2024,15:25:00,No injuries
806,01/04/2024,14:01:00,No injuries
807,01/04/2024,08:45:00,No injuries
808,01/04/2024,00:00:00,Injured
809,01/04/2024,22:00:00,No injuries
810,01/04/2024,15:30:00,No injuries
811,01/04/2024,20:00:00,No injuries
812,01/04/2024,16:10:00,Injured
813,01/04/2024,15:02:00,Injured
814,01/04/2024,14:00:00,No injuries
815,01/04/2024,07:24:00,Injured
816,01/04/2024,18:10:00,No injuries
817,01/04/2024,08:31:00,No injuries
818,01/04/2024,14:40:00,Injured
819,01/04/2024,07:40:00,No injuries
820,01/04/2024,17:35:00,No injuries
821,01/04/2024,23:05:00,Injured
822,01/04/2024,18:09:00,Injured
823,01/04/2024,14:28:00,No injuries
824,01/04/2024,22:35:00,No injuries
825,01/04/2024,15:45:00,No injuries
826,01/04/2024,09:56:00,No injuries
827,01/04/2024,21:12:00,No injuries
828,01/04/2024,00:00:00,No injuries
829,01/04/2024,13:30:00,No injuries
830,01/04/2024,18:20:00,No injuries
831,01/04/2024,21:50:00,Injured
832,01/04/2024,09:57:00,No injuries
833,01/04/2024,02:00:00,No injuries
834,01/04/2024,16:07:00,No injuries
835,01/04/2024,18:00:00,Injured
836,01/04/2024,15:42:00,Injured
837,01/04/2024,09:30:00,No injuries
838,01/04/2024,08:43:00,Injured
839,01/04/2024,10:00:00,No injuries
840,01/04/2024,14:28:00,Injured
841,01/04/2024,19:24:00,No injuries
842,01/04/2024,19:00:00,Injured
843,01/04/2024,14:30:00,No injuries
844,01/04/2024,07:55:00,Injured
845,01/04/2024,14:00:00,Injured
846,01/04/2024,16:02:00,Injured
847,01/04/2024,07:09:00,No injuries
848,01/04/2024,08:51:00,No injuries
849,01/04/2024,02:15:00,Injured
850,01/04/2024,18:30:00,No injuries
851,01/04/2024,17:11:00,No injuries
852,01/04/2024,12:50:00,No injuries
853,01/04/2024,14:00:00,No injuries
854,01/04/2024,20:06:00,Injured
855,01/04/2024,10:09:00,Injured
856,01/04/2024,08:45:00,No injuries
857,01/04/2024,01:30:00,No injuries
858,01/04/2024,20:36:00,No injuries
859,01/04/2024,00:48:00,No injuries
860,01/04/2024,12:45:00,Injured
861,01/04/2024,18:40:00,No injuries
862,01/04/2024,14:05:00,Injured
863,01/04/2024,17:59:00,Injured
864,01/04/2024,11:20:00,No injuries
865,01/04/2024,15:10:00,Injured
866,01/04/2024,00:00:00,No injuries
867,01/04/2024,01:55:00,No injuries
868,01/04/2024,09:30:00,No injuries
869,01/04/2024,20:19:00,No injuries
870,01/04/2024,11:12:00,No injuries
871,01/04/2024,19:05:00,Injured
872,01/04/2024,14:55:00,No injuries
873,01/04/2024,08:00:00,No injuries
874,01/04/2024,02:00:00,No injuries
875,01/04/2024,07:50:00,No injuries
876,01/04/2024,14:15:00,Injured
877,01/04/2024,16:00:00,No injuries
878,01/04/2024,08:58:00,No injuries
879,01/04/2024,15:40:00,No injuries
880,01/04/2024,18:24:00,Injured
881,01/04/2024,00:38:00,Injured
882,01/04/2024,10:13:00,No injuries
883,01/04/2024,08:00:00,No injuries
884,01/04/2024,16:15:00,Injured
885,01/04/2024,16:31:00,Injured
886,01/04/2024,00:03:00,No injuries
887,01/04/2024,20:11:00,Injured
888,01/04/2024,09:00:00,No injuries
889,01/04/2024,10:40:00,No injuries
890,01/04/2024,13:21:00,No injuries
891,01/04/2024,19:15:00,No injuries
892,01/04/2024,11:53:00,No injuries
893,01/04/2024,12:40:00,No injuries
894,01/04/2024,11:55:00,No injuries
895,01/04/2024,13:35:00,No injuries
896,01/04/2024,08:04:00,Injured
897,01/04/2024,10:05:00,Injured
898,01/04/2024,14:36:00,No injuries
899,01/04/2024,02:00:00,Injured
900,01/04/2024,13:00:00,Injured
901,01/04/2024,08:30:00,No injuries
902,01/04/2024,17:13:00,No injuries
903,01/04/2024,14:00:00,Injured
904,01/04/2024,20:35:00,Injured
905,01/04/2024,17:30:00,No injuries
906,01/04/2024,06:15:00,Injured
907,01/04/2024,09:30:00,Injured
908,01/04/2024,11:00:00,Injured
909,01/04/2024,16:50:00,No injuries
910,01/04/2024,17:45:00,No injuries
911,01/04/2024,12:24:00,Injured
912,01/04/2024,07:15:00,No injuries
913,01/04/2024,08:30:00,No injuries
914,01/04/2024,17:14:00,Injured
915,01/04/2024,01:52:00,Injured
916,01/04/2024,07:26:00,Injured
917,01/04/2024,18:15:00,Injured
918,01/04/2024,14:00:00,Injured
919,01/04/2024,07:10:00,No injuries
920,01/04/2024,23:14:00,No injuries
921,01/04/2024,12:58:00,Injured
922,01/04/2024,11:00:00,No injuries
923,01/04/2024,20:07:00,Injured
924,01/04/2024,22:15:00,No injuries
925,01/04/2024,08:00:00,No injuries
926,01/04/2024,11:45:00,No injuries
927,01/04/2024,18:29:00,Injured
928,01/04/2024,06:45:00,No injuries
929,01/04/2024,18:40:00,No injuries
930,01/04/2024,21:20:00,No injuries
931,01/04/2024,18:47:00,Injured
932,01/04/2024,18:00:00,Injured
933,01/04/2024,19:53:00,No injuries
934,01/04/2024,14:00:00,No injuries
935,01/04/2024,15:45:00,Injured
936,01/04/2024,09:10:00,Injured
937,01/04/2024,08:10:00,Injured
938,01/04/2024,22:28:00,Injured
939,01/04/2024,17:39:00,No injuries
940,01/04/2024,08:13:00,No injuries
941,01/04/2024,09:30:00,No injuries
942,01/04/2024,15:10:00,No injuries
943,01/04/2024,09:00:00,No injuries
944,01/04/2024,10:05:00,No injuries
945,01/04/2024,20:57:00,No injuries
946,01/04/2024,17:20:00,Injured
947,01/04/2024,10:44:00,No injuries
948,01/04/2024,17:00:00,No injuries
949,01/04/2024,22:30:00,No injuries
950,01/04/2024,00:26:00,No injuries
951,01/04/2024,08:38:00,No injuries
952,01/04/2024,00:26:00,No injuries
953,01/04/2024,11:10:00,No injuries
954,01/04/2024,07:50:00,Injured
955,01/04/2024,13:20:00,No injuries
956,01/04/2024,14:29:00,No injuries
957,01/04/2024,07:47:00,Injured
958,01/04/2024,14:45:00,Injured
959,01/04/2024,18:00:00,Injured
960,01/04/2024,23:10:00,Injured
961,01/04/2024,10:20:00,No injuries
962,01/04/2024,18:50:00,Injured
963,01/04/2024,12:45:00,No injuries
964,01/04/2024,17:02:00,No injuries
965,01/05/2024,15:02:00,Injured
966,01/05/2024,15:00:00,Injured
967,01/05/2024,11:40:00,No injuries
968,01/05/2024,12:00:00,No injuries
969,01/05/2024,19:40:00,Injured
970,01/05/2024,14:15:00,Injured
971,01/05/2024,01:40:00,No injuries
972,01/05/2024,15:39:00,No injuries
973,01/05/2024,07:55:00,No injuries
974,01/05/2024,10:30:00,Injured
975,01/05/2024,10:00:00,No injuries
976,01/05/2024,15:00:00,Injured
977,01/05/2024,12:45:00,No injuries
978,01/05/2024,15:50:00,Injured
979,01/05/2024,20:42:00,No injuries
980,01/05/2024,12:08:00,No injuries
981,01/05/2024,17:12:00,Injured
982,01/05/2024,20:00:00,Injured
983,01/05/2024,12:40:00,No injuries
984,01/05/2024,15:25:00,Injured
985,01/05/2024,19:43:00,Injured
986,01/05/2024,07:18:00,No injuries
987,01/05/2024,14:00:00,No injuries
988,01/05/2024,11:35:00,No injuries
989,01/05/2024,21:17:00,No injuries
990,01/05/2024,14:34:00,Injured
991,01/05/2024,00:33:00,Deadly
992,01/05/2024,08:50:00,No injuries
993,01/05/2024,15:47:00,Injured
994,01/05/2024,22:40:00,Injured
995,01/05/2024,15:00:00,No injuries
996,01/05/2024,08:30:00,No injuries
997,01/05/2024,15:50:00,Injured
998,01/05/2024,12:15:00,No injuries
999,01/05/2024,20:25:00,No injuries
1000,01/05/2024,08:55:00,No injuries
1001,01/05/2024,13:40:00,No injuries
1002,01/05/2024,22:34:00,Injured
1003,01/05/2024,10:35:00,No injuries
1004,01/05/2024,16:43:00,No injuries
1005,01/05/2024,07:04:00,No injuries
1006,01/05/2024,15:35:00,Injured
1007,01/05/2024,19:40:00,No injuries
1008,01/05/2024,16:25:00,Injured
1009,01/05/2024,05:56:00,Injured
1010,01/05/2024,08:10:00,Injured
1011,01/05/2024,08:30:00,No injuries
1012,01/05/2024,00:00:00,No injuries
1013,01/05/2024,23:54:00,Injured
1014,01/05/2024,21:45:00,Injured
1015,01/05/2024,02:25:00,Injured
1016,01/05/2024,17:06:00,Injured
1017,01/05/2024,11:20:00,No injuries
1018,01/05/2024,01:00:00,No injuries
1019,01/05/2024,19:40:00,Injured
1020,01/05/2024,15:10:00,Injured
1021,01/05/2024,12:44:00,Injured
1022,01/05/2024,00:00:00,No injuries
1023,01/05/2024,09:01:00,No injuries
1024,01/05/2024,14:45:00,No injuries
1025,01/05/2024,23:30:00,No injuries
1026,01/05/2024,15:51:00,Injured
1027,01/05/2024,12:45:00,Injured
1028,01/05/2024,15:01:00,Injured
1029,01/05/2024,18:55:00,No injuries
1030,01/05/2024,20:15:00,No injuries
1031,01/05/2024,07:50:00,No injuries
1032,01/05/2024,23:00:00,Injured
1033,01/05/2024,07:33:00,No injuries
1034,01/05/2024,15:45:00,No injuries
1035,01/05/2024,08:38:00,Injured
1036,01/05/2024,18:50:00,No injuries
1037,01/05/2024,19:30:00,Injured
1038,01/05/2024,19:15:00,No injuries
1039,01/05/2024,11:00:00,Injured
1040,01/05/2024,17:30:00,No injuries
1041,01/05/2024,11:42:00,No injuries
1042,01/05/2024,18:00:00,No injuries
1043,01/05/2024,07:10:00,No injuries
1044,01/05/2024,15:00:00,Injured
1045,01/05/2024,08:00:00,No injuries
1046,01/05/2024,09:00:00,No injuries
1047,01/05/2024,19:00:00,No injuries
1048,01/05/2024,17:40:00,Injured
1049,01/05/2024,07:45:00,No injuries
1050,01/05/2024,10:44:00,No injuries
1051,01/05/2024,17:30:00,No injuries
1052,01/05/2024,21:18:00,Injured
1053,01/05/2024,00:00:00,No injuries
1054,01/05/2024,13:44:00,No injuries
1055,01/05/2024,15:20:00,No injuries
1056,01/05/2024,11:10:00,Injured
1057,01/05/2024,10:08:00,No injuries
1058,01/05/2024,10:30:00,No injuries
1059,01/05/2024,00:00:00,No injuries
1060,01/05/2024,12:55:00,Injured
1061,01/05/2024,16:45:00,Injured
1062,01/05/2024,22:00:00,Injured
1063,01/05/2024,15:40:00,No injuries
1064,01/05/2024,19:30:00,No injuries
1065,01/05/2024,19:30:00,No injuries
1066,01/05/2024,20:50:00,Injured
1067,01/05/2024,09:30:00,No injuries
1068,01/05/2024,17:50:00,No injuries
1069,01/05/2024,12:57:00,No injuries
1070,01/05/2024,18:08:00,Injured
1071,01/05/2024,23:00:00,No injuries
1072,01/05/2024,08:57:00,No injuries
1073,01/05/2024,12:21:00,No injuries
1074,01/05/2024,17:45:00,No injuries
1075,01/05/2024,04:45:00,No injuries
1076,01/05/2024,19:47:00,Injured
1077,01/05/2024,14:20:00,Injured
1078,01/05/2024,14:00:00,No injuries
1079,01/05/2024,19:00:00,No injuries
1080,01/05/2024,17:45:00,No injuries
1081,01/05/2024,12:35:00,No injuries
1082,01/05/2024,07:20:00,No injuries
1083,01/05/2024,08:25:00,No injuries
1084,01/05/2024,15:40:00,No injuries
1085,01/05/2024,15:15:00,Injured
1086,01/05/2024,01:25:00,No injuries
1087,01/05/2024,21:00:00,No injuries
1088,01/05/2024,08:55:00,No injuries
1089,01/05/2024,10:00:00,No injuries
1090,01/05/2024,12:10:00,Injured
1091,01/05/2024,15:13:00,No injuries
1092,01/05/2024,19:21:00,No injuries
1093,01/05/2024,00:45:00,No injuries
1094,01/05/2024,14:06:00,No injuries
1095,01/05/2024,00:00:00,Injured
1096,01/05/2024,00:00:00,No injuries
1097,01/05/2024,08:01:00,No injuries
1098,01/05/2024,09:08:00,No injuries
1099,01/05/2024,00:05:00,No injuries
1100,01/05/2024,09:11:00,No injuries
1101,01/05/2024,12:44:00,No injuries
1102,01/05/2024,12:00:00,No injuries
1103,01/05/2024,08:45:00,No injuries
1104,01/05/2024,14:30:00,Injured
1105,01/05/2024,15:21:00,No injuries
1106,01/05/2024,09:39:00,No injuries
1107,01/05/2024,18:53:00,No injuries
1108,01/05/2024,12:30:00,No injuries
1109,01/05/2024,08:53:00,No injuries
1110,01/05/2024,23:41:00,No injuries
1111,01/05/2024,17:33:00,No injuries
1112,01/05/2024,07:03:00,No injuries
1113,01/05/2024,03:50:00,No injuries
1114,01/05/2024,07:05:00,No injuries
1115,01/05/2024,15:30:00,No injuries
1116,01/05/2024,07:41:00,Injured
1117,01/05/2024,07:11:00,No injuries
1118,01/05/2024,22:18:00,No injuries
1119,01/05/2024,15:35:00,No injuries
1120,01/05/2024,11:13:00,Injured
1121,01/05/2024,17:43:00,No injuries
1122,01/05/2024,13:30:00,Injured
1123,01/05/2024,23:12:00,No injuries
1124,01/05/2024,05:22:00,No injuries
1125,01/05/2024,18:00:00,Injured
1126,01/05/2024,13:25:00,No injuries
1127,01/05/2024,22:56:00,Injured
1128,01/05/2024,17:53:00,Injured
1129,01/05/2024,08:42:00,No injuries
1130,01/05/2024,18:01:00,No injuries
1131,01/05/2024,05:55:00,No injuries
1132,01/05/2024,18:42:00,No injuries
1133,01/05/2024,13:00:00,No injuries
1134,01/05/2024,19:20:00,No injuries
1135,01/05/2024,12:00:00,Injured
1136,01/05/2024,10:00:00,No injuries
1137,01/05/2024,20:00:00,No injuries
1138,01/05/2024,13:19:00,No injuries
1139,01/05/2024,12:21:00,Injured
1140,01/05/2024,12:20:00,No injuries
1141,01/05/2024,12:50:00,Injured
1142,01/05/2024,18:00:00,Injured
1143,01/05/2024,15:45:00,No injuries
1144,01/05/2024,14:27:00,No injuries
1145,01/05/2024,19:47:00,Injured
1146,01/05/2024,19:30:00,Injured
1147,01/05/2024,16:55:00,Injured
1148,01/05/2024,23:00:00,Injured
1149,01/05/2024,12:07:00,No injuries
1150,01/05/2024,07:10:00,Injured
1151,01/05/2024,13:02:00,Injured
1152,01/05/2024,08:10:00,Injured
1153,01/05/2024,12:00:00,No injuries
1154,01/05/2024,17:16:00,No injuries
1155,01/05/2024,01:15:00,No injuries
1156,01/05/2024,20:08:00,No injuries
1157,01/05/2024,14:00:00,No injuries
1158,01/05/2024,19:32:00,No injuries
1159,01/05/2024,13:00:00,No injuries
1160,01/05/2024,07:55:00,No injuries
1161,01/05/2024,15:31:00,Injured
1162,01/05/2024,17:57:00,Injured
1163,01/05/2024,17:47:00,No injuries
1164,01/05/2024,12:25:00,No injuries
1165,01/05/2024,14:51:00,No injuries
1166,01/05/2024,00:09:00,Injured
1167,01/05/2024,21:20:00,No injuries
1168,01/05/2024,20:40:00,Injured
1169,01/05/2024,16:31:00,No injuries
1170,01/05/2024,15:15:00,No injuries
1171,01/05/2024,02:00:00,No injuries
1172,01/05/2024,13:38:00,Injured
1173,01/05/2024,04:43:00,Injured
1174,01/05/2024,18:30:00,No injuries
1175,01/05/2024,17:45:00,Injured
1176,01/05/2024,12:05:00,No injuries
1177,01/05/2024,17:23:00,No injuries
1178,01/05/2024,18:36:00,Injured
1179,01/05/2024,17:07:00,No injuries
1180,01/05/2024,19:00:00,No injuries
1181,01/05/2024,19:10:00,No injuries
1182,01/05/2024,22:15:00,Injured
1183,01/05/2024,08:39:00,No injuries
1184,01/05/2024,16:43:00,Injured
1185,01/05/2024,21:26:00,No injuries
1186,01/05/2024,20:51:00,Injured
1187,01/05/2024,14:35:00,No injuries
1188,01/05/2024,11:00:00,No injuries
1189,01/05/2024,07:40:00,No injuries
1190,01/05/2024,07:07:00,Injured
1191,01/05/2024,22:25:00,No injuries
1192,01/05/2024,23:35:00,No injuries
1193,01/05/2024,15:50:00,No injuries
1194,01/05/2024,09:33:00,No injuries
1195,01/05/2024,06:35:00,Injured
1196,01/05/2024,22:32:00,Injured
1197,01/05/2024,16:56:00,No injuries
1198,01/05/2024,17:27:00,Injured
1199,01/05/2024,16:10:00,No injuries
1200,01/05/2024,09:46:00,No injuries
1201,01/05/2024,20:18:00,No injuries
1202,01/05/2024,12:00:00,No injuries
1203,01/05/2024,18:30:00,No injuries
1204,01/05/2024,08:14:00,No injuries
1205,01/05/2024,17:05:00,No injuries
1206,01/05/2024,15:16:00,No injuries
1207,01/05/2024,14:31:00,No injuries
1208,01/05/2024,06:30:00,No injuries
1209,01/05/2024,23:38:00,No injuries
1210,01/05/2024,11:30:00,No injuries
1211,01/05/2024,19:20:00,No injuries
1212,01/05/2024,23:52:00,No injuries
1213,01/05/2024,07:35:00,No injuries
1214,01/05/2024,21:47:00,No injuries
1215,01/05/2024,04:37:00,No injuries
1216,01/05/2024,04:17:00,No injuries
1217,01/06/2024,13:00:00,No injuries
1218,01/06/2024,00:30:00,Injured
1219,01/06/2024,14:20:00,Injured
1220,01/06/2024,18:45:00,Injured
1221,01/06/2024,15:02:00,Injured
1222,01/06/2024,01:14:00,No injuries
1223,01/06/2024,09:37:00,Injured
1224,01/06/2024,18:15:00,No injuries
1225,01/06/2024,19:30:00,Injured
1226,01/06/2024,00:00:00,Injured
1227,01/06/2024,19:05:00,No injuries
1228,01/06/2024,16:16:00,Injured
1229,01/06/2024,09:43:00,No injuries
1230,01/06/2024,20:40:00,Injured
1231,01/06/2024,16:27:00,No injuries
1232,01/06/2024,18:45:00,No injuries
1233,01/06/2024,18:30:00,Injured
1234,01/06/2024,19:57:00,Injured
1235,01/06/2024,15:48:00,Injured
1236,01/06/2024,18:16:00,Injured
1237,01/06/2024,14:00:00,No injuries
1238,01/06/2024,20:15:00,No injuries
1239,01/06/2024,06:00:00,No injuries
1240,01/06/2024,19:00:00,No injuries
1241,01/06/2024,17:18:00,No injuries
1242,01/06/2024,14:30:00,No injuries
1243,01/06/2024,23:18:00,No injuries
1244,01/06/2024,17:54:00,Injured
1245,01/06/2024,03:42:00,No injuries
1246,01/06/2024,15:10:00,No injuries
1247,01/06/2024,19:40:00,No injuries
1248,01/06/2024,00:55:00,No injuries
1249,01/06/2024,17:55:00,Injured
1250,01/06/2024,05:17:00,Injured
1251,01/06/2024,17:25:00,No injuries
1252,01/06/2024,22:53:00,No injuries
1253,01/06/2024,05:17:00,Injured
1254,01/06/2024,15:37:00,Injured
1255,01/06/2024,00:20:00,Injured
1256,01/06/2024,12:22:00,Injured
1257,01/06/2024,16:41:00,No injuries
1258,01/06/2024,11:30:00,No injuries
1259,01/06/2024,20:38:00,Injured
1260,01/06/2024,08:49:00,No injuries
1261,01/06/2024,17:14:00,Injured
1262,01/06/2024,14:30:00,Injured
1263,01/06/2024,19:26:00,Injured
1264,01/06/2024,11:55:00,No injuries
1265,01/06/2024,20:25:00,Injured
1266,01/06/2024,09:40:00,No injuries
1267,01/06/2024,15:35:00,Injured
1268,01/06/2024,04:27:00,No injuries
1269,01/06/2024,20:11:00,Injured
1270,01/06/2024,16:22:00,No injuries
1271,01/06/2024,14:15:00,No injuries
1272,01/06/2024,20:08:00,Injured
1273,01/06/2024,23:36:00,Injured
1274,01/06/2024,17:00:00,Injured
1275,01/06/2024,08:20:00,Injured
1276,01/06/2024,00:00:00,Injured
1277,01/06/2024,22:09:00,No injuries
1278,01/06/2024,18:19:00,No injuries
1279,01/06/2024,08:29:00,No injuries
1280,01/06/2024,04:10:00,Injured
1281,01/06/2024,03:10:00,No injuries
1282,01/06/2024,17:52:00,No injuries
1283,01/06/2024,21:13:00,No injuries
1284,01/06/2024,06:30:00,Injured
1285,01/06/2024,00:22:00,Injured
1286,01/06/2024,20:17:00,No injuries
1287,01/06/2024,14:51:00,Injured
1288,01/06/2024,13:50:00,No injuries
1289,01/06/2024,12:30:00,No injuries
1290,01/06/2024,03:40:00,No injuries
1291,01/06/2024,19:22:00,No injuries
1292,01/06/2024,20:38:00,Injured
1293,01/06/2024,22:25:00,Injured
1294,01/06/2024,05:00:00,No injuries
1295,01/06/2024,17:40:00,No injuries
1296,01/06/2024,13:20:00,No injuries
1297,01/06/2024,00:51:00,No injuries
1298,01/06/2024,14:51:00,Injured
1299,01/06/2024,11:00:00,No injuries
1300,01/06/2024,17:20:00,No injuries
1301,01/06/2024,19:01:00,Injured
